city,body_type,Kms_Driven,oem,model,modelYear,variantName,price,Insurance Validity,Fuel Type,Seating_Capacity,Ownership,Transmission,Color
1,7,18655,31,283,2021,333,1639000,4,4,5,1,1,113
1,2,51578,29,256,2020,1852,536000,4,4,5,1,1,135
1,2,113000,6,52,2012,356,229999,1,1,5,1,1,135
1,2,27861,27,224,2016,1405,357000,4,4,5,1,1,135
1,8,20419,20,153,2020,1544,786000,4,4,5,1,1,113
1,8,49165,31,286,2013,384,409999,4,4,5,3,1,135
1,7,38309,8,65,2018,1056,607000,1,4,5,3,1,85
1,7,12000,30,275,2022,1366,1150000,1,4,5,1,0,135
1,2,27872,8,62,2017,160,684000,1,4,5,1,0,14
1,2,14023,27,224,2022,1399,451000,4,4,5,1,1,107
1,4,30000,20,155,2019,1981,985000,4,4,7,1,1,135
1,7,30000,29,251,2021,1831,800000,4,1,5,1,1,85
1,8,116377,9,81,2012,372,450000,4,1,5,3,1,107
1,2,13109,31,281,2021,993,785000,1,1,5,1,1,135
1,8,67500,6,47,2015,307,415000,1,1,5,1,1,135
1,8,50000,0,1,2016,676,1500000,4,1,5,3,0,85
1,2,80000,6,52,2011,1354,170000,4,4,5,4,1,85
1,4,14475,20,155,2022,1728,1000000,1,4,7,1,1,56
1,2,20000,9,74,2020,772,570000,4,4,5,4,0,85
1,2,53631,20,148,2018,82,638000,4,4,5,1,0,107
1,7,92562,6,48,2018,293,674000,4,4,5,1,0,9
1,8,90000,20,166,2010,1995,200000,4,4,5,4,1,85
1,2,24690,20,146,2021,1749,433000,5,4,5,1,1,9
1,2,15915,27,224,2020,24,518000,1,4,5,1,0,14
1,2,100000,6,52,2011,1011,175000,4,1,5,3,1,55
1,7,36390,27,225,2021,1415,840000,1,4,5,1,1,9
1,2,9112,20,164,2012,1728,295000,1,4,5,1,1,107
1,2,13923,6,52,2021,1640,740000,1,4,5,1,0,135
1,2,58263,20,151,2017,1952,520000,1,4,5,1,1,9
1,5,20000,20,154,2021,746,470000,4,4,7,1,1,54
1,2,80000,20,164,2015,1194,200000,4,1,5,4,1,85
1,2,13397,17,126,2016,959,350000,1,1,6,1,1,107
1,8,57121,20,153,2015,791,550000,1,4,5,3,0,14
1,8,70418,29,260,2015,1421,400000,1,4,5,1,1,88
1,2,21614,4,37,2019,758,312000,4,4,5,1,1,135
1,2,35375,20,146,2020,1239,383000,4,4,5,1,1,113
1,2,83298,9,85,2019,1588,590000,4,4,5,1,1,113
1,2,33250,20,161,2022,814,758000,5,4,5,1,0,9
1,2,75000,8,62,2015,1665,480000,1,4,5,3,1,56
1,7,87026,6,48,2018,267,794000,1,1,5,1,1,107
1,4,33000,30,272,2021,551,2850000,1,1,7,1,0,135
1,8,37294,8,59,2020,1722,1069000,1,4,5,3,1,65
1,2,65840,27,224,2016,1405,327000,4,4,5,1,1,107
1,7,45000,10,90,2019,712,1900000,1,1,7,3,0,8
1,8,62865,8,55,2015,1445,425000,1,4,5,1,1,80
1,2,62442,17,126,2017,959,434999,4,1,6,1,1,107
1,8,154931,31,286,2014,383,330000,1,4,5,3,1,61
1,8,63318,8,59,2017,1722,800000,1,4,5,1,1,135
1,8,47146,8,59,2017,351,750000,1,4,5,1,1,50
1,2,17797,9,73,2016,94,495000,1,4,5,1,0,135
1,2,52802,20,168,2015,1728,475000,1,4,5,1,1,113
1,7,46830,8,65,2018,2019,700000,4,1,5,3,1,107
1,8,34000,1,13,2016,1559,2700000,1,1,5,1,0,135
1,7,70038,6,48,2018,286,785000,4,4,5,1,1,135
1,2,15957,29,239,2021,1900,795000,4,4,5,1,1,107
1,8,63860,8,55,2014,1445,415000,1,4,5,3,1,135
1,8,51252,20,169,2017,783,660000,1,4,5,1,0,107
1,7,56071,6,48,2015,338,543000,4,4,5,3,0,135
1,2,38100,8,62,2017,304,650000,4,1,5,1,1,16
1,7,87634,17,139,2017,793,1129000,1,1,7,4,0,135
1,2,14424,9,84,2010,1286,270000,4,4,5,1,1,56
1,8,39542,29,258,2018,1901,557000,4,4,5,3,0,113
1,2,114507,9,73,2016,1566,441000,4,4,5,3,1,113
1,2,67129,5,46,2015,200,340000,1,1,5,1,1,104
1,2,35405,31,281,2021,42,1000000,4,4,5,1,1,135
1,2,62992,31,281,2010,993,295000,1,1,5,1,1,107
1,2,94241,9,77,2009,1108,165000,1,4,5,1,1,113
1,2,101423,29,244,2013,1999,149000,1,1,5,3,1,113
1,8,21647,30,264,2013,1092,475000,4,4,5,1,1,135
1,2,78210,24,213,2010,1861,135000,4,4,5,2,1,113
1,2,39922,9,73,2015,1566,430000,1,4,5,1,1,9
1,2,61372,20,173,2017,1728,375000,4,4,5,3,1,56
1,2,60250,9,84,2008,1067,145000,1,4,5,1,1,107
1,2,91617,9,73,2014,787,398000,1,4,5,4,0,135
1,2,23899,9,87,2021,1322,1076000,4,4,5,1,0,85
1,2,89000,20,168,2015,1728,430000,1,4,5,1,1,109
1,2,97445,20,151,2017,1762,400000,1,4,5,3,0,113
1,2,69680,9,84,2012,1286,287000,1,4,5,3,1,85
1,2,87431,9,85,2014,71,495000,1,4,5,1,1,107
1,2,98204,9,70,2015,1074,298000,5,4,5,1,1,9
1,4,161471,8,63,2014,1682,425000,1,1,7,1,1,128
1,8,108338,8,59,2012,1677,430999,1,4,5,3,1,137
1,2,47045,9,85,2016,843,577000,1,4,5,1,1,107
1,8,18079,29,258,2018,128,600000,4,4,5,1,0,113
1,2,44985,9,84,2009,1067,225000,4,4,5,1,1,56
1,8,84095,20,153,2017,1937,675000,4,1,5,1,1,135
1,7,50520,12,96,2020,491,1475000,1,1,5,1,1,135
1,8,82124,18,129,2010,256,145000,1,1,5,4,1,135
1,8,3228,8,55,2018,1438,750000,4,4,5,1,0,63
1,8,41516,29,246,2010,1112,150000,4,4,5,1,1,47
1,2,86147,2,25,2012,1001,195000,4,1,5,3,1,91
1,8,101566,8,59,2010,350,364000,1,4,5,4,1,113
1,8,73139,28,235,2018,320,729000,5,1,5,1,1,113
1,8,16787,8,55,2019,1672,840000,1,1,5,1,0,107
1,8,99715,28,235,2016,390,680000,1,4,5,3,0,113
1,4,44386,4,36,2018,1603,413999,1,4,7,1,1,85
1,2,56200,31,281,2014,1344,380000,1,4,5,1,1,135
1,4,17003,4,36,2018,1603,428000,4,4,7,1,1,9
1,2,44632,9,73,2014,787,465000,4,4,5,1,0,83
1,7,32091,9,69,2018,414,1034000,4,4,5,1,0,135
1,7,98000,21,196,2016,623,3500000,1,1,5,3,0,8
1,8,95495,31,277,2018,115,450000,4,4,5,1,1,56
1,8,122533,9,81,2010,412,210000,4,4,5,3,1,47
1,2,68459,9,85,2012,1570,325000,4,1,5,1,1,135
1,8,14195,8,55,2016,1445,450000,4,4,5,1,1,50
1,2,67900,9,85,2012,1569,280000,4,4,5,1,1,113
1,2,47756,20,173,2017,774,409999,4,4,5,1,0,113
1,2,42856,9,73,2016,787,520000,4,4,5,1,0,113
1,2,43000,31,281,2014,323,560000,1,1,5,1,1,9
1,8,27652,30,276,2019,1181,702000,4,4,5,3,1,107
1,8,50000,20,153,2015,1769,525000,1,4,5,1,1,14
1,2,18861,20,147,2017,1728,357000,1,4,5,3,1,85
1,2,41138,20,168,2017,1761,512000,4,4,5,1,1,113
1,2,55039,9,84,2012,1067,250000,1,4,5,1,1,113
1,2,41361,9,85,2018,846,700000,4,4,5,3,1,113
1,7,81037,6,48,2015,271,535000,1,1,5,1,1,135
1,2,28897,8,62,2017,160,641000,1,4,5,3,0,107
1,7,46308,17,125,2016,2037,339000,1,4,6,3,1,9
1,7,15000,22,206,2015,929,2650000,1,1,5,3,0,135
1,2,100056,20,173,2012,1729,310000,1,4,5,1,1,9
1,2,90062,9,85,2018,842,725000,1,4,5,1,1,56
1,8,80030,2,29,2005,358,114999,1,4,5,4,1,8
1,7,90042,17,134,2016,1620,645000,1,1,7,1,0,107
1,2,78030,20,173,2017,1729,440000,1,4,5,1,1,14
1,7,55000,1,19,2013,2062,1650000,1,1,5,3,0,135
1,7,100049,9,75,2014,625,975000,1,1,7,1,0,107
1,7,138033,2,32,2010,626,535000,4,1,7,1,1,107
1,4,14126,4,36,2018,1603,433000,1,4,7,1,1,85
1,7,35464,27,222,2020,1404,1044999,1,4,5,1,1,14
1,7,100036,19,133,2013,1395,550000,4,1,7,3,1,8
1,2,55161,9,73,2015,1566,411000,4,4,5,4,1,83
1,2,33771,9,76,2019,1572,518000,4,4,5,1,0,85
1,4,75011,2,28,2016,195,525000,1,1,8,1,1,113
1,8,41659,9,81,2016,405,647000,4,4,5,1,1,113
1,8,126055,32,288,2012,952,925000,4,1,5,3,0,135
1,8,19935,29,258,2020,1874,645000,4,4,5,1,1,85
1,2,61126,4,37,2016,1427,252999,1,4,5,1,1,113
1,7,100043,23,210,2012,1531,1025000,1,1,7,3,1,113
1,7,70034,23,210,2013,1560,1175000,4,1,7,1,1,113
1,2,90068,31,281,2018,326,600000,1,1,5,3,1,14
1,8,86694,9,82,2015,101,405000,4,4,5,1,1,107
1,8,86000,21,186,2011,622,1040000,1,1,5,3,0,113
1,8,79399,20,153,2015,1775,585000,1,4,5,1,1,107
1,8,86038,0,3,2012,503,1175000,4,1,5,1,0,135
1,2,69863,20,173,2015,1728,385000,4,4,5,1,1,14
1,4,2000022,30,272,2017,546,1750000,1,1,7,1,1,135
1,2,133727,9,84,2013,1286,310000,4,4,5,1,1,107
1,7,85781,9,69,2016,414,916000,1,4,5,1,0,135
1,2,8837,29,239,2022,1846,800000,4,1,5,1,1,9
1,8,120057,30,263,2011,995,475000,4,1,5,3,1,49
1,2,48527,30,269,2019,1665,699000,1,4,5,1,1,9
1,7,71096,8,65,2017,2019,714000,1,1,5,3,1,14
1,8,22000,8,55,2020,1723,750000,1,4,5,1,1,113
1,2,110054,9,74,2020,1566,626000,5,4,5,1,1,9
1,8,85028,8,59,2012,2012,465000,1,4,5,1,1,56
1,8,10990,8,59,2021,1950,1268000,5,4,5,1,1,113
1,8,115484,9,71,2017,485,805000,4,4,5,3,1,9
1,7,80062,28,238,2011,1058,475000,4,1,5,3,1,56
1,8,80039,28,235,2012,410,375000,4,1,5,1,1,135
1,2,16473,20,165,2020,1765,509999,4,4,5,1,1,107
1,7,8000,1,21,2022,2061,9350000,1,4,5,1,0,9
1,2,53819,20,148,2017,84,660000,4,4,5,1,0,135
1,4,100060,17,130,2011,1699,495000,4,1,8,3,1,135
1,8,93000,31,286,2017,154,790000,1,4,5,1,0,113
1,4,82000,20,155,2013,1687,690000,1,1,7,1,1,113
1,8,100057,1,15,2013,733,1450000,4,1,5,1,0,9
1,8,100425,31,277,2016,326,570000,4,1,5,1,1,113
1,8,102497,9,81,2018,901,827000,5,1,5,1,1,8
1,8,97942,30,264,2011,1092,345000,4,4,5,3,1,107
1,2,78423,31,281,2019,14,650000,4,4,5,1,1,9
1,2,43088,20,146,2014,1224,244000,4,4,5,3,1,9
1,7,14103,27,225,2021,1415,815000,4,4,5,1,1,9
1,8,74000,21,186,2011,622,1100000,1,1,5,1,0,113
1,7,41285,30,275,2022,1366,1150000,1,4,5,1,0,8
1,2,76554,6,52,2012,1352,210000,4,4,5,4,1,8
1,4,25119,4,36,2018,1603,391000,4,4,7,1,1,113
1,7,4977,31,283,2022,51,1529000,1,4,5,1,1,113
1,8,85037,8,64,2004,1685,250000,1,4,5,4,0,8
1,2,2177,20,165,2021,1765,549000,1,4,5,3,1,135
1,7,40511,6,48,2018,266,860000,4,1,5,1,1,9
1,7,30400,9,80,2021,1519,1145000,4,4,5,1,1,55
1,7,75000,8,65,2017,2019,790000,1,1,5,1,1,65
1,7,27600,28,232,2021,48,1650000,4,4,5,1,0,107
1,2,53908,9,73,2015,903,475000,4,1,5,1,1,83
1,8,30000,21,189,2020,1079,5700000,1,1,5,1,0,113
1,7,46000,21,196,2017,623,4950000,1,1,5,1,0,135
1,7,9471,29,252,2021,931,828999,5,4,5,1,0,135
1,2,12011,29,256,2020,1919,648000,1,4,5,1,0,113
1,8,85000,31,286,2011,1345,375000,1,4,5,3,0,8
1,7,27370,9,69,2016,414,964000,1,4,5,1,0,135
1,2,53098,9,70,2016,1075,288000,1,4,5,3,1,135
1,2,51680,4,37,2019,758,340000,4,4,5,1,1,107
1,8,35821,8,59,2018,2023,906000,1,4,5,3,0,14
1,1,60000,14,109,2013,518,3300000,1,4,5,3,0,56
1,2,39323,9,85,2018,1335,686000,1,4,5,3,0,9
1,2,60799,27,224,2016,1405,335000,1,4,5,1,1,107
1,8,130000,21,186,2014,615,1350000,1,1,5,3,0,113
1,8,63000,30,261,2014,1175,1800000,1,4,5,1,0,56
1,8,50000,21,189,2017,1024,4900000,1,1,5,1,0,56
1,8,22600,1,14,2021,657,5750000,4,1,5,1,0,113
1,8,30000,20,153,2021,985,900000,4,4,5,1,1,56
1,8,58619,9,81,2018,1707,900000,4,4,5,1,1,113
1,7,23300,6,48,2019,286,890000,4,4,5,1,1,14
1,2,121032,9,85,2010,71,280000,4,4,5,4,1,9
1,2,91000,9,84,2010,1286,265000,1,4,5,1,1,56
1,7,30000,13,102,2020,1146,1200000,1,1,5,1,1,135
1,2,82171,20,148,2019,85,574000,1,4,5,3,1,135
1,2,18551,29,256,2022,1853,711000,1,0,5,1,1,9
1,2,35000,9,85,2020,841,960000,1,4,5,1,0,9
1,2,50252,20,146,2016,1761,273000,1,4,5,1,1,107
1,8,34715,8,55,2019,1446,593000,1,4,5,3,1,14
1,7,79089,9,69,2018,418,844999,4,4,5,3,1,135
1,8,24035,24,215,2011,1832,300000,1,4,5,3,1,135
1,2,39605,9,74,2020,1577,735000,1,1,5,1,1,85
1,2,66992,20,173,2016,774,407000,1,4,5,1,0,9
1,7,50000,21,194,2021,617,5900000,1,1,5,1,0,135
1,2,29973,20,151,2017,1969,459999,4,4,5,1,1,9
1,2,49791,27,224,2018,1399,360000,4,4,5,1,1,56
1,2,70000,8,62,2010,1427,360000,1,4,5,1,1,9
1,7,23000,8,65,2018,1056,700000,4,4,5,1,1,14
1,2,52172,20,145,2010,1246,210000,4,4,5,1,1,113
1,7,29041,9,69,2022,1491,1825000,4,1,5,1,1,107
1,2,67022,24,213,2017,1836,484999,4,4,5,1,0,9
1,8,9900,0,5,2021,744,9000000,1,4,5,1,0,8
1,8,103651,31,277,2016,326,513000,5,1,5,3,1,135
1,8,49682,8,55,2016,1434,520000,4,4,5,1,0,135
1,7,31000,32,295,2018,948,4800000,1,1,5,1,0,135
1,2,53751,27,224,2018,1409,305000,1,4,5,4,1,85
1,2,111283,20,146,2015,1224,238000,1,4,5,3,1,113
1,7,63000,6,48,2013,258,540000,1,1,5,3,1,135
1,4,52509,4,36,2016,1604,362000,1,4,7,1,1,107
1,2,69319,24,213,2017,1015,459999,4,1,5,1,1,135
1,2,89191,20,151,2018,1728,451000,1,4,5,1,1,113
1,7,123152,17,125,2017,2035,442000,1,1,6,1,1,85
1,8,65000,0,4,2013,496,1480000,1,1,5,3,0,8
1,8,116413,8,55,2014,1452,430000,1,1,5,1,1,113
1,8,56000,0,4,2015,684,2290000,4,4,5,1,0,135
1,8,78000,0,4,2015,685,2089999,4,4,5,1,0,135
1,7,30000,21,196,2020,652,7500000,1,1,5,1,0,9
1,7,2000,21,182,2022,709,6450000,4,4,5,1,0,135
1,8,300,21,180,2022,709,5900000,1,4,5,1,0,8
1,7,11600,9,80,2022,1435,950000,4,4,5,1,1,107
1,8,97000,8,59,2010,348,365000,1,4,5,3,0,65
1,2,75184,9,70,2015,1074,287000,1,4,5,1,1,113
1,2,81000,9,84,2011,1286,310000,1,4,5,1,1,49
1,2,80320,20,173,2010,1745,287000,1,4,5,1,1,107
1,8,8608,28,235,2021,46,1202000,5,4,5,1,0,135
1,8,23000,9,81,2018,1703,975000,1,4,5,1,0,56
1,7,96892,24,216,2015,1862,515000,4,1,5,4,1,107
1,7,75000,27,222,2016,752,665000,1,1,5,1,1,8
1,2,61237,20,146,2016,1224,279000,4,4,5,1,1,107
1,7,32806,24,212,2021,1654,766000,1,4,5,1,1,135
1,2,52138,27,224,2019,0,380000,4,4,5,1,1,135
1,8,37429,31,277,2016,12,520000,4,4,5,1,1,9
1,2,78978,20,173,2010,1728,260000,4,4,5,3,1,107
1,7,100000,30,267,2012,724,1475000,1,1,7,3,1,135
1,7,96000,21,198,2014,1281,1975000,4,1,5,3,0,14
1,7,69000,28,231,2018,507,2800000,1,1,7,1,0,9
1,2,52044,8,57,2015,1713,450000,4,4,5,1,1,135
1,8,37000,0,1,2019,687,2425000,4,4,5,1,0,9
1,8,30000,28,235,2019,391,710000,1,4,5,3,0,65
1,2,44768,20,152,2018,782,459000,1,4,5,1,0,107
1,7,27062,6,48,2020,291,769000,1,4,5,1,1,135
1,8,46973,9,81,2018,1707,900000,4,4,5,1,1,135
1,8,22239,31,287,2022,1173,1277000,4,4,5,1,1,135
1,7,16455,29,251,2021,1882,969000,1,4,5,1,1,113
1,8,20000,1,15,2021,733,6000000,1,1,5,1,0,8
1,2,5107,29,239,2022,1903,942000,1,4,5,1,0,113
1,2,34000,9,74,2022,1566,690000,4,4,5,1,1,107
1,7,88923,12,96,2018,226,1256000,1,4,5,1,0,107
1,2,94581,20,173,2013,1745,288000,4,4,5,3,1,135
1,7,71000,14,105,2017,1143,3600000,1,1,7,1,0,56
1,2,30924,9,85,2021,851,950000,4,4,5,1,1,135
1,2,58747,20,147,2011,613,222000,4,4,5,3,1,83
1,2,63697,20,145,2012,1246,235000,4,4,5,1,1,107
1,7,53000,8,65,2017,2019,890000,4,1,5,1,1,113
1,7,43000,6,48,2016,270,660000,1,1,5,1,1,9
1,8,21000,30,261,2020,1176,3900000,1,4,5,1,0,113
1,8,108513,8,55,2013,1452,380000,1,1,5,3,1,8
1,8,91000,28,235,2015,317,675000,1,1,5,1,0,135
1,8,37000,15,112,2018,653,5000000,1,4,5,1,0,135
1,7,71721,8,65,2021,1720,971000,1,1,5,1,1,14
1,2,39276,27,224,2019,28,352000,4,4,5,1,1,85
1,8,35000,11,94,2014,463,2300000,1,1,5,1,0,8
1,7,85616,20,172,2019,1938,866000,5,1,5,1,0,113
1,8,56380,30,264,2016,1092,508000,4,4,5,1,1,85
1,2,83000,9,85,2009,1286,260000,1,4,5,4,1,8
1,7,66211,20,172,2016,1937,796000,1,1,5,1,1,135
1,8,37000,0,1,2019,687,2480000,4,4,5,1,0,9
1,2,60662,9,73,2016,1566,434000,1,4,5,1,1,85
1,7,24140,29,252,2021,931,782000,1,4,5,1,0,135
1,8,56000,0,4,2015,685,2089999,4,4,5,1,0,135
1,7,47000,0,7,2017,647,2480000,4,4,5,1,0,113
1,7,54700,0,7,2016,680,1989999,4,1,5,1,0,135
1,2,27000,9,85,2021,841,1090000,4,4,5,1,0,56
1,2,63000,2,25,2013,1001,350000,4,1,5,3,1,135
1,7,65000,1,18,2019,2055,3375000,1,1,5,1,0,9
1,8,81000,0,4,2013,632,994999,4,1,5,2,0,56
1,7,94000,21,191,2014,690,2480000,4,1,7,3,0,8
1,4,11000,13,100,2022,1262,1950000,1,4,7,1,0,8
1,8,12901,31,287,2022,1642,1621000,1,4,5,1,0,135
1,2,29708,4,35,2019,1605,471000,4,4,5,1,0,107
1,7,22186,16,114,2021,1528,1689999,4,4,5,1,0,113
1,4,71413,4,36,2019,761,396000,1,4,7,1,1,85
1,2,50046,9,85,2011,150,301000,4,4,5,4,1,113
1,2,46116,4,35,2019,1609,393000,1,4,5,3,1,85
1,7,11700,0,6,2020,1364,2680000,4,4,5,1,0,135
1,7,24602,29,250,2021,1910,1891000,4,1,6,1,0,9
1,2,81454,31,281,2018,11,555000,4,4,5,1,1,107
1,8,6000,1,12,2022,673,6000000,1,4,5,1,0,135
1,7,37655,6,48,2019,289,990000,4,4,5,1,0,9
1,8,73000,0,3,2013,678,1390000,1,1,5,3,0,8
1,8,15100,31,286,2017,387,850000,4,4,5,1,1,5
1,7,70000,0,7,2016,681,2425000,1,1,5,3,0,113
1,7,75000,0,7,2016,680,2350000,1,1,5,3,0,135
1,7,23700,13,103,2020,1171,1050000,4,4,5,1,1,56
1,2,40000,9,74,2020,831,725000,1,4,5,1,1,8
1,2,58155,27,224,2016,1405,316000,4,4,5,3,1,113
1,7,30015,6,48,2020,289,860000,4,4,5,4,0,135
1,8,5239,9,68,2022,1513,890000,4,4,5,1,0,107
1,2,62606,9,84,2011,1286,250999,4,4,5,3,1,113
1,2,65287,29,256,2017,129,433000,4,4,5,1,1,113
1,8,12000,0,1,2019,677,3200000,1,1,5,3,0,56
1,8,50267,20,153,2018,988,715000,1,1,5,1,0,113
1,2,87277,20,147,2015,1736,345000,4,4,5,1,0,113
1,7,11323,20,167,2021,1543,855000,4,4,5,1,1,135
1,2,90487,20,151,2016,1956,365000,1,4,5,1,0,85
1,2,55405,20,177,2010,1224,220000,4,4,5,1,1,49
1,8,15000,1,14,2022,657,6075000,1,1,5,1,0,135
1,7,31450,17,134,2017,1619,890000,4,1,7,1,1,107
1,7,90000,0,7,2013,679,1350000,1,1,5,1,0,135
1,8,36000,21,186,2012,865,1220000,1,4,5,3,0,135
1,7,40000,0,7,2017,680,2400000,1,1,5,3,0,113
1,7,95000,8,58,2017,514,1650000,1,4,5,1,0,107
1,2,107280,9,85,2010,1286,275000,3,4,5,3,1,8
1,7,45700,24,211,2019,1871,1050000,4,1,5,1,1,9
1,2,74686,5,43,2013,186,295000,4,1,5,1,1,107
1,2,119004,20,151,2018,1728,461000,1,4,5,1,1,107
1,2,35000,8,62,2017,143,550000,1,4,5,1,1,56
1,2,76730,9,77,2012,1106,287000,1,4,5,1,1,107
1,7,21123,9,80,2022,1519,1035000,4,4,5,1,1,135
1,8,98000,30,263,2014,1695,875000,1,4,5,1,0,135
1,2,69684,29,256,2018,125,445000,4,4,5,1,1,107
1,7,16600,27,222,2020,1416,1190000,4,4,5,1,0,135
1,8,90403,31,286,2016,375,540000,4,4,5,3,1,113
1,2,81009,31,281,2016,326,584000,1,1,5,4,1,135
1,7,16500,31,283,2021,333,1770000,1,4,5,1,1,137
1,2,84741,29,256,2017,54,430000,4,1,5,3,1,107
1,7,51122,17,135,2018,1330,990000,4,1,9,1,1,113
1,8,60000,21,189,2016,1040,2650000,1,1,5,3,0,113
1,2,96094,6,52,2010,1017,120000,4,1,5,2,1,55
1,2,42891,20,168,2018,774,620000,4,4,5,1,0,9
1,7,59100,27,222,2018,757,890000,4,1,5,1,1,83
1,7,55913,29,251,2018,135,801000,3,4,5,1,0,135
1,7,65000,31,284,2017,501,2050000,1,1,5,1,0,56
1,8,60000,1,13,2019,1559,3575000,1,1,5,1,0,135
0,2,120000,20,151,2015,1728,400000,4,4,5,4,1,135
0,7,32706,6,48,2018,286,811000,1,4,5,3,1,135
0,2,11949,29,256,2018,129,585000,1,4,5,1,1,107
0,8,17794,9,82,2014,101,462000,1,4,5,1,1,85
0,7,60000,20,167,2015,964,790000,4,1,5,1,1,54
0,7,20000,12,96,2020,478,1900000,4,1,5,1,1,85
0,2,37772,4,35,2017,1608,345000,1,4,5,1,1,56
0,8,37000,20,153,2018,817,960000,1,4,5,1,0,65
0,2,11949,29,256,2017,133,585000,1,4,5,1,1,107
0,2,50000,20,148,2018,85,690000,4,4,5,1,1,107
0,2,24887,9,73,2019,107,682000,4,4,5,1,0,83
0,2,23000,8,62,2018,1716,825000,1,4,5,1,0,56
0,2,48928,29,256,2018,134,595000,1,4,5,1,0,107
0,7,108862,17,139,2014,1798,690000,1,1,7,4,1,113
0,7,80000,12,96,2018,466,1350000,4,1,5,1,1,85
0,2,65376,9,85,2014,833,521000,1,1,5,3,1,9
0,7,10000,29,251,2022,1847,1005000,4,4,5,1,1,85
0,8,67000,8,59,2016,2012,775000,1,4,5,3,1,14
0,8,100000,1,15,2011,736,2200000,4,1,5,4,0,135
0,2,18083,20,168,2016,1728,582000,1,4,5,1,1,113
0,7,30000,27,222,2020,1402,1090000,4,4,5,1,1,85
0,2,57634,29,256,2016,129,457000,1,4,5,3,1,113
0,8,50000,21,199,2016,1432,4900000,4,4,5,3,0,85
0,8,110000,8,59,2015,2012,550000,4,4,5,1,1,85
0,2,23447,9,76,2018,1572,570000,1,4,5,1,0,137
0,2,30000,9,77,2009,1111,220000,4,3,5,3,1,85
0,8,33000,21,189,2017,1076,4145000,1,4,5,1,0,135
0,7,87667,17,139,2014,1798,861000,4,1,7,3,1,8
0,8,40000,0,3,2016,676,1785000,4,1,5,3,0,85
0,7,79012,17,139,2014,1809,802999,1,1,7,3,1,113
0,7,31344,12,96,2021,1314,2565000,1,1,5,1,1,8
0,8,50000,9,82,2018,165,674000,4,4,5,1,1,85
0,2,12434,20,173,2015,1745,349000,1,4,5,1,1,14
0,4,60000,20,155,2019,1981,1050000,4,4,7,3,1,85
0,8,12000,21,186,2019,1380,4425000,1,1,5,1,0,135
0,2,40987,20,173,2015,1745,405999,1,4,5,3,1,135
0,8,18157,1,15,2020,743,4965000,5,4,5,1,0,9
0,7,120000,30,267,2011,627,1100000,4,1,7,4,1,85
0,2,89667,9,85,2016,1569,594000,1,4,5,1,1,135
0,2,120000,9,85,2017,844,710000,4,1,5,1,1,85
0,2,56997,20,148,2017,174,692000,5,4,5,1,1,9
0,8,120000,9,71,2013,1485,650000,4,4,5,1,1,85
0,8,59000,0,4,2015,675,2089999,4,1,5,1,0,135
0,2,18835,20,146,2021,1767,411000,5,4,5,1,1,113
0,7,120000,17,130,2010,1474,650000,4,1,7,3,1,54
0,2,40000,22,201,2016,927,3675000,1,4,4,1,0,135
0,2,60932,29,256,2019,1881,610000,1,4,5,1,1,107
0,7,33539,13,102,2020,1127,1675000,1,4,5,3,0,135
0,2,66837,29,256,2018,133,530000,1,4,5,3,1,14
0,8,400,21,189,2022,768,7990000,4,1,5,1,0,135
0,2,60000,20,145,2008,1246,250000,4,4,5,3,1,85
0,2,44285,9,85,2019,1306,715000,4,4,5,1,1,56
0,7,100000,21,191,2014,690,3500000,4,1,7,3,0,85
0,7,25000,29,250,2021,1910,2250000,1,1,6,1,0,135
0,2,36735,9,73,2018,92,625000,1,4,5,1,1,9
0,7,79000,0,9,2015,680,2695000,1,1,7,1,0,135
0,7,120000,17,130,2010,1476,650000,4,1,8,3,1,54
0,2,10000,27,224,2022,24,550000,4,4,5,1,0,85
0,7,53645,29,251,2018,295,825000,1,1,5,1,1,135
0,2,100000,9,72,2006,1108,220000,4,4,5,3,1,85
0,2,53982,20,151,2014,1736,428000,1,4,5,1,0,85
0,8,110000,28,235,2014,322,695000,4,1,5,1,1,8
0,7,37741,6,48,2019,284,930000,4,4,5,3,1,135
0,2,17367,20,146,2021,1767,455000,1,4,5,1,1,113
0,7,94000,9,69,2017,374,1195000,1,1,5,1,1,56
0,7,33700,29,242,2021,1913,2175000,1,1,5,1,0,56
0,2,54601,20,168,2014,1728,442000,1,4,5,4,1,135
0,2,110000,20,168,2018,1687,690000,4,1,5,1,1,85
0,2,64000,20,151,2017,1969,500000,4,4,5,3,1,107
0,8,40525,1,13,2016,1255,3395000,1,1,5,1,0,135
0,8,100000,20,153,2015,1693,650000,4,1,5,1,1,135
0,2,44154,8,62,2016,160,537000,1,4,5,3,0,135
0,4,70000,27,226,2016,457,750000,4,1,7,1,1,135
0,8,79000,28,234,2018,432,1789999,1,4,5,1,0,135
0,2,68039,29,256,2017,127,468000,4,4,5,3,1,83
0,2,60000,20,164,2014,1769,420000,4,4,5,3,1,113
0,2,10000,9,85,2021,852,919999,4,4,5,1,1,85
0,8,49873,8,59,2013,1677,533000,4,4,5,1,1,137
0,2,90000,31,281,2013,1122,850000,4,4,5,4,0,85
0,8,48960,28,235,2017,320,751000,4,1,5,3,1,113
0,2,70000,9,73,2014,906,388000,4,1,5,3,1,85
0,2,68000,9,85,2013,1569,490000,1,4,5,3,1,113
